age,gender,purchase_amount,tenure,churn
61,Female,1426198.54,80,0
59,Female,1594345.94,112,0
26,Male,1305276.63,102,0
55,Male,1432510.3,42,0
57,Male,1380356.06,5,1
67,Female,1042999.36,61,1
20,Female,1482411.48,12,1
59,Female,1653543.05,52,0
68,Male,1739705.87,93,0
29,Male,1963202.99,48,0
20,Male,1612391.16,114,0
39,Female,1633118.69,18,0
34,Female,1520483.12,19,0
47,Male,1778627.02,92,0
37,Male,1503335.66,113,0
20,Female,1351061.46,33,1
44,Female,1631631.11,61,0
46,Female,1247602.72,113,0
27,Female,1533653.72,2,0
44,Male,1690036.1,69,0
60,Male,1260749.23,31,0
32,Female,1794530.02,118,0
55,Male,1472579.47,86,0
34,Male,1985020.05,9,0
38,Male,1595668.99,50,0
68,Male,1894134.58,81,1
25,Male,1988957.75,41,0
25,Female,1353419.63,96,0
58,Female,1513726.8,65,0
34,Male,1695155.28,37,0
52,Male,1267278.71,47,1
23,Male,1390136.74,42,1
23,Female,1575074.05,72,0
45,Male,1733421.17,103,0
30,Male,1183330.41,75,1
22,Female,1361078.06,102,1
19,Female,1516239.14,108,0
66,Male,1096593.45,84,0
43,Female,1271875.62,27,1
27,Female,1622916.57,110,0
28,Female,1393767.8,77,0
52,Male,1566397.23,71,0
24,Male,1506870.3,17,0
33,Female,1323507.66,86,0
54,Female,1393284.0,12,0
24,Female,1671655.35,119,0
25,Female,1453847.76,46,0
54,Male,1344254.91,9,0
49,Male,1656029.07,36,0
40,Male,1297582.49,7,1
50,Female,1427399.67,99,0
65,Male,1310219.4,83,1
66,Male,1562715.51,86,0
63,Male,1479611.66,69,0
34,Female,1579913.53,27,0
22,Female,1623646.82,93,0
47,Male,1225119.03,52,0
19,Female,1401832.67,115,0
63,Male,1543117.39,70,0
59,Female,1954767.29,98,0
54,Male,1577308.64,4,0
34,Female,1619826.05,82,0
49,Male,1628162.01,30,0
65,Female,1613277.14,76,0
46,Female,1414076.53,31,0
39,Male,1871190.13,44,0
50,Female,1515650.15,43,0
21,Female,1289052.96,111,0
47,Female,1156289.86,61,1
35,Female,1313077.58,39,0
24,Male,1599883.32,95,0
54,Male,1573372.91,91,0
56,Female,1665914.98,82,0
33,Male,1579019.09,29,0
66,Male,1622084.67,96,0
24,Female,1454239.29,59,0
50,Female,1710792.1,53,0
48,Female,2091703.6,38,0
46,Male,1406472.37,102,0
29,Male,1347962.05,16,0
27,Female,1672166.91,100,0
58,Male,1611290.05,66,0
36,Female,1510519.63,62,0
45,Female,1542779.6,25,1
62,Female,1731079.48,77,0
18,Male,1086715.16,38,1
47,Male,1117281.89,1,1
50,Female,1429292.76,7,1
61,Male,1671376.83,9,0
54,Male,1473786.67,21,0
39,Male,1407454.75,109,0
53,Male,1693570.58,56,0
53,Female,1337152.83,93,1
28,Female,1641962.14,15,0
21,Male,1191094.54,26,1
23,Male,1414721.09,57,0
54,Female,1474845.2,41,0
55,Female,1403753.47,114,0
67,Female,1171150.17,119,0
45,Male,1320232.87,38,0
56,Male,1690490.21,58,0
66,Female,1261104.21,116,0
41,Female,1401855.72,63,1
26,Female,1252406.38,94,0
58,Male,1521563.76,99,0
32,Male,1291992.3,31,0
64,Male,1454463.91,75,0
62,Male,1436266.82,16,0
30,Female,1710133.71,74,0
67,Male,1503795.63,67,0
65,Female,1070324.64,83,1
39,Female,1513729.59,48,0
23,Male,1761856.28,61,0
20,Female,1211832.47,70,1
40,Male,1476906.61,66,0
44,Male,1642544.61,115,0
44,Female,1420516.14,89,1
45,Female,1500748.94,35,0
29,Female,1822654.81,43,0
21,Female,1502698.68,28,1
65,Male,1483364.38,33,1
65,Female,1676732.01,9,0
21,Female,1935385.2,31,1
48,Male,1200047.72,81,1
41,Male,1427361.54,29,1
44,Male,1796921.99,66,0
40,Female,1512270.25,4,0
69,Male,1264482.28,50,1
45,Male,1492198.96,30,0
43,Female,1616758.2,84,0
23,Female,1671851.31,7,0
47,Male,1410728.63,20,0
45,Female,1910829.77,39,0
63,Female,1284235.13,90,1
41,Female,1179932.39,45,1
46,Male,1614855.01,105,0
52,Male,1179158.77,2,0
68,Female,1254179.95,1,0
53,Female,1177278.73,58,1
39,Female,1511552.58,108,0
32,Female,1659543.65,67,1
60,Female,1735740.41,60,0
33,Male,1259871.1,76,1
27,Female,1428416.46,51,1
54,Female,1175133.25,85,1
41,Female,1480040.43,7,0
66,Female,1579529.57,107,0
43,Male,1943090.56,39,0
46,Female,1622515.17,111,0
49,Male,1399896.25,108,0
56,Male,1887002.33,3,0
60,Male,1535883.52,30,0
32,Female,1612171.29,57,0
65,Male,1388657.98,28,0
31,Male,1524106.22,58,0
28,Female,1316730.41,8,0
41,Male,1374227.73,23,1
31,Male,1422339.11,81,0
27,Female,1208833.54,59,0
69,Female,1449616.96,119,0
50,Female,1749243.5,17,0
40,Female,1524246.51,77,0
64,Female,1245828.45,37,1
27,Female,1782982.92,113,0
43,Female,1584746.44,1,1
29,Male,1610348.45,104,0
37,Male,1737919.34,92,0
68,Female,1775945.27,50,0
25,Male,1369731.18,36,1
33,Female,1484380.1,60,0
20,Female,1383527.42,68,0
45,Male,1582419.66,7,0
54,Male,1609847.08,14,0
35,Male,1475424.27,92,0
26,Female,1546529.99,78,0
49,Male,1514416.86,38,1
40,Female,1100084.68,15,1
36,Male,1229276.96,9,1
32,Female,993785.82,51,1
51,Female,1671981.86,57,0
39,Male,1624707.02,24,0
32,Male,1604161.14,117,0
61,Female,1630120.84,64,0
30,Female,1487748.02,35,0
53,Female,1350824.89,51,0
61,Female,1495094.82,17,0
26,Male,1543042.78,82,0
68,Female,1447234.19,80,0
20,Male,1545656.91,45,0
25,Male,1306551.1,26,1
53,Female,1669118.88,108,0
29,Male,1498616.28,77,0
26,Male,1596303.87,81,0
24,Male,1521698.3,118,0
56,Female,1414034.08,100,0
34,Male,1364655.62,68,0
34,Female,1465290.44,2,0
18,Female,1226344.7,88,0
36,Female,1541815.51,13,0
23,Male,1776623.12,36,0
26,Male,1245339.46,96,0
42,Female,1704833.25,46,0
64,Female,1636453.01,99,0
48,Male,1624962.91,38,0
47,Male,1835813.34,33,0
36,Female,1785363.83,1,0
60,Female,1467071.67,63,0
27,Male,1197381.09,11,1
41,Male,1235054.27,48,1
45,Female,1570296.81,89,0
43,Male,1715086.21,5,0
61,Female,1529746.53,78,0
50,Female,1486367.43,67,0
56,Male,1517016.24,2,0
33,Female,1449410.42,63,0
19,Female,1459822.99,107,0
60,Female,1235413.89,3,1
19,Male,1496935.47,13,1
26,Male,1991417.68,51,0
65,Female,1127088.05,93,1
38,Male,1555008.25,52,0
37,Male,1637280.4,56,0
29,Female,1288886.79,100,0
53,Male,1408866.81,72,0
47,Male,1707586.34,29,0
54,Female,1877730.76,76,0
51,Female,1530952.9,44,0
25,Male,1699619.38,75,0
44,Male,1301298.14,8,1
42,Male,1508013.35,119,0
26,Male,1494188.31,79,0
64,Male,1727980.3,33,0
65,Female,1697795.24,51,0
35,Female,1090499.33,63,1
49,Male,1398091.7,49,0
55,Male,1424007.09,22,0
62,Male,1174614.2,77,0
69,Female,1687644.02,87,0
39,Female,1399659.01,27,1
26,Male,2129948.66,102,0
68,Female,1385001.4,50,0
28,Male,1726239.73,51,0
35,Female,1571121.64,59,0
19,Female,1351905.53,57,0
53,Male,1522145.04,70,1
54,Male,1206315.57,9,1
43,Male,1670616.35,17,0
53,Female,1852494.39,17,0
62,Male,1677277.29,44,0
41,Male,1524156.03,9,0
37,Female,1580654.46,92,0
66,Female,1556591.04,10,0
41,Male,1365958.21,88,0
21,Male,1704332.01,110,0
40,Female,1609564.67,26,0
50,Female,1233981.32,47,1
66,Female,1600460.68,94,0
63,Female,1598722.55,118,0
62,Female,1306894.95,41,0
33,Male,1611365.89,53,0
39,Female,1622792.66,85,0
50,Male,1601025.07,36,0
31,Male,1515873.65,52,0
58,Female,1495938.5,35,1
64,Female,1289194.08,72,0
40,Male,1218635.47,27,0
32,Female,1328579.52,109,0
25,Male,1289925.03,88,0
65,Female,1736139.75,110,0
19,Male,1531823.43,73,0
19,Male,1311365.53,35,1
54,Female,1317213.98,32,1
41,Female,1354681.4,75,1
43,Male,1809126.0,70,0
18,Male,1189704.53,53,0
31,Male,1809269.58,69,0
56,Female,1419389.25,38,1
30,Male,1383881.73,31,1
61,Female,1151028.47,7,1
28,Female,1721489.88,46,1
53,Male,1585717.39,25,0
55,Male,1664788.19,57,1
43,Female,1628177.02,60,0
60,Female,1523556.79,11,0
48,Female,1729480.5,47,0
61,Female,1637030.97,28,0
65,Male,1190989.32,49,0
23,Male,1540535.97,68,0
39,Female,1459991.9,93,0
30,Male,1413480.16,60,0
46,Female,1441373.72,94,0
35,Female,1503337.75,114,0
22,Female,1708178.95,39,0
40,Male,1428958.62,95,0
55,Male,1321589.18,34,0
33,Male,1508832.73,40,0
65,Female,1406010.81,74,0
27,Male,1383318.28,72,0
53,Male,1762135.65,26,0
43,Female,1677495.88,69,0
43,Male,1185023.94,65,1
63,Female,1456352.15,29,1
42,Male,1351904.94,88,0
38,Female,1401005.59,24,1
66,Female,1207950.27,80,0
63,Male,1327252.25,54,0
66,Male,1481686.95,98,0
68,Male,1664222.0,17,0
23,Male,1824608.3,42,0
36,Male,1819530.2,20,0
37,Male,1584588.14,67,0
65,Male,1688988.31,76,0
37,Male,1678786.34,55,0
42,Male,1498934.88,36,0
56,Male,1206698.85,43,0
41,Female,1709384.05,2,0
60,Male,1421459.12,112,0
49,Female,1456881.6,73,0
40,Female,1626349.96,80,0
56,Male,1483124.04,77,0
49,Male,1467115.37,94,0
61,Male,1503048.82,25,0
68,Female,1378429.85,34,0
57,Male,1390621.03,109,1
60,Female,1406072.43,49,0
22,Female,1434602.81,80,1
23,Male,1607345.41,71,0
22,Female,1874186.54,23,0
55,Female,1354791.13,119,0
39,Female,1378134.89,105,0
19,Female,1278179.08,93,1
54,Female,1596498.23,94,0
42,Male,1876452.84,11,0
64,Female,1506003.48,50,0
63,Male,1805318.19,50,0
35,Male,1231672.07,89,0
46,Male,1460016.44,119,0
46,Male,1589009.6,48,0
28,Female,1801641.34,84,0
28,Female,1382411.45,26,1
19,Male,1281594.0,98,0
28,Female,1231297.96,84,1
35,Female,1830996.53,16,1
21,Female,1527915.1,4,0
24,Female,1325088.5,95,1
60,Male,1356246.84,73,0
27,Male,1599790.33,85,0
68,Female,1704487.14,59,0
53,Male,1282573.16,70,0
20,Male,1540838.38,105,0
30,Male,1550090.91,113,0
63,Male,1755973.09,11,0
33,Female,1446529.76,95,0
53,Female,1472736.77,63,0
39,Male,1078615.68,22,1
45,Male,1572910.6,46,0
20,Male,1229208.72,115,0
57,Male,1705103.45,8,0
36,Male,1600711.94,8,0
54,Female,1649110.65,27,0
52,Male,1448197.99,114,1
69,Female,1493903.74,74,0
60,Male,1447149.18,17,0
25,Male,1472274.76,37,0
62,Female,1799431.54,78,0
68,Female,1449971.4,20,0
20,Male,1557088.33,112,0
61,Male,1380317.61,89,0
56,Female,1316112.66,58,1
34,Male,1624197.15,18,0
68,Male,1437823.61,44,0
24,Male,1599010.79,112,0
35,Female,1121169.08,104,1
28,Female,1685933.91,106,0
37,Female,2030337.32,28,1
39,Male,1054327.81,11,1
48,Female,1213736.79,1,1
68,Female,1423702.72,55,0
52,Male,1364433.84,61,1
48,Female,1691426.65,117,0
51,Male,1343579.4,10,0
30,Male,1038957.84,54,1
69,Male,1637544.61,34,0
23,Female,1486376.0,69,0
37,Female,1567546.53,90,0
56,Female,1342662.76,56,1
51,Male,1509503.06,60,0
51,Female,1174380.74,67,0
59,Female,1432067.15,108,0
52,Male,1548477.96,47,0
55,Female,1698763.31,29,0
62,Female,1650616.68,105,0
56,Female,1973371.82,12,0
32,Female,1692444.82,69,0
50,Female,769882.31,65,1
38,Male,1282574.86,25,1
59,Female,1264622.02,12,1
67,Male,1605099.94,94,0
30,Female,1647633.31,61,0
28,Female,1441044.83,83,0
67,Male,1750777.7,56,0
34,Male,1377666.29,12,0
55,Male,1602722.1,17,0
67,Male,1351489.21,69,0
57,Male,1554462.52,20,0
43,Female,1485718.36,55,0
54,Male,1346348.79,89,1
55,Male,1735048.34,24,1
66,Male,1162656.71,1,0
26,Female,1376658.97,16,1
24,Female,1584287.32,2,0
55,Female,1855418.94,50,0
20,Male,1179767.76,17,1
51,Female,1330765.06,77,1
67,Female,1578911.21,85,0
20,Male,1402770.91,33,0
20,Female,1372160.19,14,1
44,Female,1331833.49,36,1
23,Male,1437208.93,95,0
62,Male,1306900.85,115,0
50,Female,1567353.86,41,0
51,Male,1664148.92,106,0
54,Female,1744282.81,89,0
46,Female,1339803.22,44,0
68,Female,1087267.36,65,1
51,Female,1667472.56,47,0
55,Male,1509696.01,3,0
36,Male,1396533.35,49,0
51,Male,1548528.88,48,0
35,Male,1437977.56,73,0
54,Male,2001819.64,9,0
25,Male,1721277.65,63,0
59,Female,1583654.28,52,0
68,Male,1124405.69,48,1
36,Female,1667262.91,111,0
49,Female,1565582.04,105,0
63,Female,1267226.91,62,1
37,Female,1447213.8,43,1
39,Female,1442509.53,3,1
46,Male,1604331.43,51,0
30,Male,1220926.53,32,1
64,Male,1498091.23,108,0
48,Male,1369361.21,56,0
60,Male,1301308.66,74,1
51,Female,1305064.28,119,0
21,Male,1612637.05,73,0
53,Female,1547381.16,1,1
23,Female,1337253.62,41,1
51,Male,1663087.88,88,0
22,Male,1537410.12,103,0
46,Female,1377807.72,34,0
65,Male,1534459.36,110,0
54,Female,1337132.59,77,0
51,Female,1882300.17,4,0
32,Female,1525889.37,3,1
36,Female,1371394.35,22,1
63,Female,1259710.22,16,0
30,Female,1914890.55,28,0
24,Female,1537669.83,110,0
18,Female,1713039.57,19,0
54,Male,1653300.06,60,0
45,Female,1609864.08,40,0
61,Female,1257353.89,27,1
43,Female,1290132.93,62,0
58,Male,1733031.03,114,0
34,Female,1577840.59,86,0
48,Female,1754082.37,111,0
53,Male,1849825.07,101,0
61,Male,1596379.74,68,0
35,Female,1627243.72,113,0
65,Male,1850690.63,80,0
31,Female,1250250.11,115,1
49,Male,1473287.93,25,0
34,Female,1286634.04,20,1
18,Female,1586390.45,115,0
23,Female,1875124.34,105,0
21,Female,1633674.73,94,0
58,Female,1356993.62,78,0
19,Male,1598234.62,11,0
59,Female,1330329.89,99,0
43,Female,1177656.65,3,1
59,Male,1876044.92,102,0
38,Male,1537798.54,51,0
25,Male,1443252.09,1,0
23,Female,1239364.28,48,1
63,Male,1466753.65,25,0
56,Female,1471787.52,65,1
65,Female,1269829.71,34,1
27,Female,1435806.17,108,0
65,Female,1273022.09,1,1
50,Female,1711484.31,30,0
57,Female,1820053.64,41,0
67,Female,1427779.06,34,0
32,Female,1182782.59,41,1
26,Female,1708828.84,49,0
40,Male,1467795.69,5,0
51,Male,1761418.3,52,0
54,Female,1942199.07,113,0
30,Female,1522393.61,114,0
61,Male,1204891.54,64,0
54,Female,1724408.62,36,0
47,Male,1222711.01,62,0
21,Male,1590611.15,71,0
34,Male,1710043.08,34,0
41,Male,1354137.1,31,0
62,Male,1913162.75,67,0
50,Male,1803742.65,84,0
52,Male,1507427.92,12,1
35,Male,1540305.16,31,0
22,Female,1622098.66,91,0
23,Male,1656801.6,20,0
18,Female,1352751.1,95,1
36,Female,1602409.31,31,1
54,Male,1485126.13,14,0
33,Male,940766.11,96,1
20,Male,1340422.91,87,0
62,Male,1531742.22,76,0
29,Male,1396757.5,61,1
35,Female,1441315.44,103,0
60,Female,1479068.27,6,0
29,Male,1362617.45,5,1
49,Male,1444092.26,49,0
65,Male,1393053.03,91,0
28,Female,1403341.0,6,1
53,Male,1737507.3,14,0
30,Female,1569288.54,38,0
32,Female,1377791.67,71,0
56,Female,1804418.14,62,0
56,Female,1691186.09,1,0
21,Male,1153832.52,23,1
36,Male,1703578.91,85,0
62,Female,1391848.71,5,1
23,Male,1819411.19,62,0
60,Male,1628149.05,38,0
26,Female,1717924.95,30,0
39,Male,1192583.44,96,1
63,Female,1839536.61,109,0
60,Male,1448997.91,75,0
41,Female,2069075.1,15,0
56,Female,1389107.6,61,1
60,Male,1386981.59,79,0
31,Male,1691957.27,53,0
36,Female,1535818.16,113,0
35,Male,1888394.17,111,0
67,Female,1651178.92,46,0
30,Male,1803236.96,62,0
41,Male,1560155.45,112,0
62,Female,1549865.22,82,0
59,Male,1278691.64,100,0
23,Male,1396968.82,80,0
67,Male,1753214.07,19,0
23,Male,1293671.63,118,0
35,Female,1395528.75,15,1
18,Male,1347493.25,82,0
59,Female,1549396.44,86,0
58,Male,1372416.04,49,1
48,Female,1610648.33,104,0
59,Male,1195647.01,58,0
36,Male,1292406.32,79,0
32,Male,1479900.63,34,0
67,Male,1904987.09,20,0
57,Female,1830856.41,14,0
63,Male,1486097.71,52,0
52,Female,1314137.33,9,1
43,Female,1359619.49,112,0
55,Male,1802757.86,34,0
65,Female,1266052.94,33,1
42,Male,1844879.67,42,0
39,Male,1684675.63,54,0
49,Female,1458028.66,9,1
56,Female,1236133.74,116,0
24,Female,1601255.71,100,0
29,Female,1352773.38,94,0
42,Male,1430369.64,89,0
45,Female,1616992.56,23,1
52,Female,1252759.99,111,0
32,Female,1321943.43,38,0
65,Male,1517501.32,5,0
44,Male,1369460.08,94,0
68,Male,1558158.85,118,0
43,Male,1589727.46,88,0
20,Female,1614666.4,59,1
43,Female,1396591.62,61,1
29,Female,1549505.35,104,0
32,Male,1449065.48,39,0
24,Male,1376434.8,30,1
33,Male,1343325.67,40,0
49,Male,1268706.92,20,1
39,Male,1355021.12,29,0
19,Female,1633718.37,56,0
58,Female,1700107.23,88,0
20,Female,1510006.29,56,0
57,Female,1549116.39,22,1
21,Male,1580489.5,107,0
52,Male,1446822.6,111,0
53,Male,1461701.67,81,0
55,Male,1419523.85,12,1
58,Male,1221842.12,54,0
42,Female,1406214.33,84,0
57,Male,1389734.9,26,0
58,Female,1546994.32,21,1
36,Male,1192398.98,75,0
68,Male,1436405.4,107,0
40,Male,1753422.38,72,0
36,Female,1396680.79,37,0
28,Male,1769759.62,28,0
25,Male,1661590.78,7,0
56,Female,1759305.31,21,0
20,Female,1628975.68,69,0
31,Male,1582148.12,52,0
49,Male,1665395.52,82,1
24,Male,1722628.69,74,1
24,Female,1404896.99,58,0
53,Female,1559352.05,60,0
35,Male,1464987.41,20,0
49,Male,1414681.74,98,0
58,Male,1244060.04,106,0
21,Female,1276794.45,27,1
41,Female,1209953.62,110,0
25,Male,1668589.9,57,0
34,Female,1485604.1,116,0
52,Female,1588658.44,50,0
60,Female,1615173.1,49,0
47,Male,1656216.24,60,0
28,Female,1379251.46,18,1
45,Male,1554529.16,76,0
35,Male,1280669.29,100,0
40,Female,1340855.65,33,1
31,Female,1632188.15,116,0
20,Female,1568893.84,9,0
65,Female,1869490.52,58,0
23,Male,1306598.52,39,1
18,Female,1469951.28,57,0
46,Female,1077315.17,116,1
66,Female,1302268.7,94,0
64,Female,1633920.23,98,0
65,Male,1442617.51,43,1
24,Female,1466676.21,31,0
21,Female,1534276.8,76,1
32,Female,1756513.86,12,0
46,Female,1234489.25,84,0
66,Male,1633218.27,30,0
52,Female,1295734.53,25,1
66,Female,1333424.24,46,0
54,Female,1870661.15,77,0
19,Male,1256095.31,48,1
22,Male,1521599.68,35,0
46,Male,1324325.89,106,0
32,Male,1532337.11,114,0
29,Female,1808218.93,48,0
37,Male,1511682.71,43,0
58,Female,1673874.2,18,0
65,Female,1408970.33,73,1
68,Female,1527574.05,119,0
38,Female,2079738.8,15,0
41,Male,1494942.88,21,0
50,Male,1444026.19,103,0
46,Female,1403932.89,1,1
64,Female,1381073.23,118,1
64,Male,1122689.5,78,0
57,Male,1120818.07,52,1
28,Female,1822665.92,73,0
45,Male,1823663.24,34,0
22,Female,1489497.42,30,0
27,Male,1414739.93,102,0
45,Female,1515647.21,17,0
28,Male,1511001.21,106,0
68,Female,1462894.23,26,0
55,Male,1612387.61,91,0
23,Female,1620446.86,35,0
59,Female,1303078.34,89,0
50,Female,1634731.46,44,0
19,Female,1776862.9,88,0
36,Female,1473150.65,53,1
37,Female,1895834.44,92,0
42,Male,1285690.4,61,0
63,Female,1293731.83,44,0
53,Male,1581541.09,9,0
56,Female,1653555.5,46,0
30,Male,1404041.12,73,0
30,Female,1385479.59,46,0
44,Female,1344251.49,14,1
27,Female,1652797.74,50,0
26,Female,1655885.07,92,0
37,Female,1576237.88,36,0
32,Female,1550592.22,3,1
33,Female,1514035.42,95,1
50,Male,1854662.74,43,0
58,Male,1568880.21,107,0
44,Male,1585039.68,59,0
44,Female,1169303.78,71,0
47,Female,1432496.69,34,0
49,Female,1626494.76,10,0
31,Female,1140638.66,77,1
50,Male,1894762.48,53,0
64,Female,1382336.69,80,0
60,Male,1231199.54,119,0
48,Male,1338299.6,76,0
37,Female,1469255.15,47,1
47,Male,1452533.41,112,0
61,Male,1550522.44,67,0
42,Male,1490871.69,119,0
18,Female,1542412.25,75,0
34,Female,1553025.83,93,0
37,Female,1437846.59,104,0
57,Male,992306.17,44,1
19,Female,1606986.71,51,0
31,Female,1485716.8,12,1
65,Male,1521221.26,101,0
42,Female,1620587.39,80,0
56,Female,1499040.09,76,0
43,Female,1262465.11,82,0
52,Male,1680177.9,27,0
57,Male,1558260.02,57,0
48,Female,1601953.75,60,0
59,Male,1783051.85,99,0
41,Male,1113020.31,117,1
19,Female,1784904.18,37,0
36,Male,1409234.94,42,1
19,Female,1443641.05,92,1
62,Female,1463650.11,15,0
69,Male,1226957.75,11,1
37,Male,1689572.17,41,0
67,Female,1027547.4,60,1
20,Female,1535550.25,110,0
42,Female,1417843.36,75,1
36,Female,1449183.37,82,1
66,Female,1239422.45,8,0
24,Male,1399235.31,118,0
21,Male,1411948.45,44,0
18,Male,1008450.82,87,1
58,Female,1635178.68,90,0
25,Female,1437113.61,82,0
25,Female,1628198.37,92,0
43,Male,1322941.41,77,0
31,Male,1630359.82,28,0
37,Male,1311802.81,4,1
19,Male,1213926.9,1,1
49,Male,1883776.15,50,0
42,Female,1269132.63,104,1
39,Female,1161470.05,45,0
32,Male,1323453.61,30,1
62,Female,1650453.67,113,0
62,Male,1698285.2,46,0
60,Male,1271737.14,76,0
66,Female,988647.93,85,0
46,Female,1489774.37,84,0
42,Female,1489609.4,98,0
23,Male,1351131.81,38,1
67,Male,1550572.99,62,0
23,Male,1337878.84,63,0
35,Female,1302095.78,32,1
52,Male,1521451.04,42,0
66,Female,1722701.31,99,0
57,Female,1230838.98,98,0
65,Male,1526681.5,43,0
48,Male,1622381.33,79,0
68,Male,1754120.2,70,0
18,Male,1708134.34,9,0
43,Female,1503886.03,43,0
67,Female,1589982.7,57,0
45,Female,1539636.53,77,0
49,Male,1252753.85,41,1
53,Female,1308301.16,63,0
39,Female,1356855.34,32,0
59,Male,1782437.06,1,0
43,Male,1684257.98,115,0
53,Female,1679168.02,86,0
52,Male,1290388.93,106,0
51,Male,1410707.72,59,0
37,Male,1581093.61,56,0
45,Male,1823788.23,118,0
67,Male,1505329.86,38,0
47,Male,1407594.69,12,0
26,Male,1540488.12,48,0
54,Female,1547420.31,18,0
58,Female,1310508.38,86,0
23,Male,1239056.32,75,1
23,Female,1633922.02,78,0
57,Male,1322679.29,65,1
35,Female,1101617.56,13,1
25,Male,1651039.4,3,0
47,Male,1504308.23,80,0
66,Female,1435990.45,57,0
48,Male,1170774.45,108,1
46,Male,1377750.3,99,0
56,Female,1828268.68,13,0
27,Male,1747586.18,64,0
22,Female,1655818.7,69,0
53,Male,1564206.82,44,0
33,Male,1393666.43,95,0
48,Female,1596560.98,16,0
36,Female,1409020.44,23,1
62,Male,1647241.24,5,0
46,Female,1157713.96,67,1
64,Female,1364224.22,9,1
29,Female,1309695.9,44,1
34,Male,1489725.33,9,0
59,Male,1741753.44,38,0
47,Male,1680924.95,87,0
41,Male,1466836.53,103,0
19,Male,1573015.58,76,0
23,Male,1559323.38,79,0
47,Female,1543107.23,110,0
31,Male,1339058.58,40,0
25,Male,1622324.84,86,0
27,Male,1551037.83,70,0
38,Male,1239761.87,23,0
43,Female,1709679.97,54,0
54,Male,1440198.57,25,0
18,Female,1583238.56,92,0
48,Female,1328643.77,104,1
30,Female,1514616.61,69,0
60,Male,1484889.63,32,0
39,Male,1290902.24,42,1
68,Male,1376298.49,90,0
30,Male,1048311.77,106,0
48,Male,1325847.99,115,0
28,Female,1706315.9,79,0
26,Male,1388005.56,66,0
35,Female,1485650.19,117,0
27,Female,1577668.0,113,0
25,Female,1171941.23,15,1
44,Male,1244337.5,85,0
55,Male,1469820.74,100,0
65,Male,1754393.32,46,0
57,Male,1444936.78,25,0
38,Male,1386342.35,93,0
57,Female,1357310.97,63,0
60,Female,1366430.97,118,0
58,Female,1585483.21,116,0
59,Male,1450722.83,62,0
19,Male,1313105.12,106,0
20,Male,1742955.2,106,1
69,Female,1345938.19,22,1
45,Female,1806776.7,89,0
25,Male,1505775.78,41,0
61,Male,1675285.76,41,0
31,Male,1693697.03,98,0
23,Female,1699114.95,97,0
69,Female,1385969.02,50,0
54,Female,1555883.51,39,0
24,Female,1437921.11,108,0
41,Male,1268547.98,4,1
51,Female,1113041.13,27,1
42,Female,1877488.89,9,0
52,Male,1625516.93,108,0
31,Male,1468122.85,81,0
60,Male,1358775.6,66,0
25,Male,1010829.27,21,1
44,Male,1551603.36,83,0
60,Male,1360053.93,10,1
25,Female,1514841.43,14,0
45,Male,1516818.96,91,0
57,Female,1650659.11,102,0
24,Female,1552034.59,75,0
61,Male,1558067.06,10,0
50,Female,1785937.68,46,0
42,Male,1186244.41,61,0
25,Male,1406558.44,108,0
40,Female,1458781.85,55,0
65,Female,1626185.05,75,0
39,Male,1567199.89,18,0
27,Male,1327023.66,90,0
67,Female,1669583.76,76,0
33,Male,1549567.44,110,0
66,Male,1563394.29,6,0
53,Male,1491691.15,47,0
48,Female,1469594.7,64,0
56,Male,1524043.66,80,0
63,Female,1411269.52,65,1
53,Female,1818788.52,99,0
36,Female,1190324.88,111,1
49,Male,1459547.12,94,0
69,Male,1759774.18,8,0
61,Male,1780733.47,2,0
60,Female,1452658.57,106,0
53,Female,1641643.54,89,0
41,Female,1552649.66,5,1
32,Female,1440754.67,116,0
60,Female,1617558.26,68,0
43,Female,1343450.23,82,0
69,Male,1728395.84,103,0
40,Male,1717293.77,6,0
45,Male,1365365.69,44,0
54,Male,1739438.02,5,0
60,Female,1342226.12,85,1
52,Male,1299609.49,15,0
43,Female,1822071.03,71,0
57,Male,1579095.8,5,0
23,Female,1285120.48,19,1
27,Male,1350172.42,37,1
55,Female,1520193.49,48,1
58,Female,1649020.59,54,0
69,Male,1366999.98,17,0
51,Female,1317353.58,51,1
69,Male,1338707.82,34,1
69,Female,1315208.69,47,0
51,Female,1334705.2,42,0
38,Female,1675713.69,37,0
32,Female,1482838.78,71,0
22,Male,1325166.88,101,0
30,Female,1533733.16,102,0
58,Male,1589277.68,109,0
64,Female,1199988.5,113,0
32,Female,1401605.02,63,1
21,Male,1167296.05,44,1
35,Male,1128415.44,23,1
65,Female,1674179.38,20,0
33,Female,1311265.83,51,0
59,Female,1654114.33,41,0
38,Female,1311120.7,90,0
25,Male,1437662.63,26,0
45,Female,1775654.38,53,0
64,Female,1391684.43,8,1
31,Male,1325215.38,4,0
22,Female,1378222.87,98,0
55,Female,1673612.88,21,0
21,Male,1011378.74,14,1
27,Male,1278149.35,75,0
66,Male,1586916.91,40,0
43,Male,1723009.77,60,0
51,Male,1628585.46,80,1
63,Female,1627651.37,58,0
66,Female,1400359.67,72,0
26,Male,1380719.67,18,1
31,Female,1507924.9,108,0
54,Female,1406095.49,61,0
66,Male,1659248.64,27,0
34,Male,1675288.67,83,0
51,Male,1142069.66,31,1
56,Female,1487861.39,41,0
